source,target,interaction,weight
mys_servicios,__vadertg,reply,1
mys_servicios,barevalodeleon,reply,1
mys_servicios,congresoguate,mention,1
mys_servicios,usaidguate,mention,1
n45_naz238,barevalodeleon,mention,1
n45_naz238,wjmartinv,mention,1
n45_naz238,wjmartinv,reply,1
nabucod91213966,barevalodeleon,reply,1
nabucod91213966,cparedes2302,mention,1
nabucod91213966,cparedes2302,reply,1
nahumperalta77,barevalodeleon,mention,1
nahumperalta77,isapaiz_,mention,1
nahumperalta77,isapaiz_,reply,1
nahumperalta77,karinherreravp,mention,1
namodan,barevalodeleon,mention,1
namodan,santipalomov,mention,1
namodan,yoda_baganas,mention,1
namodan,yoda_baganas,reply,1
nancyelreceso1,barevalodeleon,mention,1
nancyelreceso1,barevalodeleon,reply,1
nancyelreceso1,mingobguate,mention,1
nandiherrera,abogadolpa,mention,1
nandiherrera,abogadolpa,reply,1
nandiherrera,barevalodeleon,mention,1
nandiherrera,jmilei,mention,1
nando_oz10,barevalodeleon,mention,1
nando_oz10,barevalodeleon,reply,1
necromicron100,barevalodeleon,mention,1
necromicron100,barevalodeleon,reply,1
negrismr19,bancadasemilla,mention,1
negrismr19,jsandoval1982,quote,1
negrismr19,prensacomunitar,mention,1
negrismr19,prensacomunitar,quote,1
negrismr19,prensacomunitar,reply,1
negrismr19,samuel_pz,quote,1
negritovb74,barevalodeleon,mention,1
negritovb74,gersongudielcas,mention,1
negritovb74,gersongudielcas,reply,1
neil031979,barevalodeleon,mention,1
neil031979,diaco_gt,mention,1
neil031979,emisorasunidas,mention,1
neil031979,guatemalagob,mention,1
neil031979,jlfont001,mention,1
neil031979,lahoragt,mention,1
neil031979,lared1061,mention,1
neil031979,marvgcaceres,mention,1
neil031979,marvgcaceres,reply,1
neil031979,publinewsgt,mention,1
neil031979,samuel_pz,mention,1
neil031979,satgt,mention,1
neil031979,soy_502,mention,1
neil031979,viniciogutierr3,mention,1
nellychopen,avillagran502,mention,1
nellychopen,bancadasemilla,mention,1
nellychopen,barevalodeleon,mention,1
nellychopen,elquenews,mention,1
nellychopen,elquenews,reply,1
nelton_rivera,barevalodeleon,mention,1
nemesisgt3,_spguatemala,mention,1
nemesisgt3,agn_noticias,mention,1
nemesisgt3,barevalodeleon,reply,1
nemesisgt3,diariodeca,mention,1
nemesisgt3,fjimenezmingob,mention,1
nemesisgt3,fjimenezmingob,reply,1
nemesisgt3,guatemalagob,mention,1
nemesisgt3,pncdeguatemala,mention,1
nemesisgt3,radio_tgw,mention,1
nenucosm81863,cc_guatemala,mention,1
nenucosm81863,congresoguate,mention,1
nenucosm81863,digby06,mention,1
nenucosm81863,mingobguate,mention,1
nenucosm81863,nery_ramosr,mention,1
nenucosm81863,statedeptspox,mention,1
neryrol,barevalodeleon,reply,1
neryrol,gustavosantiz28,quote,1
neryrol,vozdeltuit,quote,1
net_gua,juanvictorcas1,quote,1
net_gua,soy_502,quote,1
newlibertario1,msemillagt,mention,1
newlibertario1,myeyes_adoredu,mention,1
newlibertario1,myeyes_adoredu,reply,1
newlibertario1,redamericanews,mention,1
newlibertario1,redamericanews,reply,1
neykerforoz,barevalodeleon,mention,1
neykerforoz,drgiammattei,mention,1
neykerforoz,jimmymoralesgt,mention,1
neykerforoz,ottoperezmolina,mention,1
neykerforoz,uclcgt,mention,1
neykerforoz,vicentecarrera_,mention,1
neykerforoz,vicentecarrera_,reply,1
nikolazmora,barevalodeleon,reply,1
nikolazmora,blogcatarsis,mention,1
nikolazmora,blogcatarsis,reply,1
nilrilesor,barevalodeleon,mention,1
nilrilesor,elquenews,mention,1
nilrilesor,elquenews,reply,1
nilrilesor,fjimenezmingob,mention,1
nimalinde,barevalodeleon,mention,1
nimalinde,barevalodeleon,reply,1
nissipaluzza,barevalodeleon,mention,1
nissipaluzza,mpguatemala,mention,1
nissipaluzza,santipalomov,mention,1
nissipaluzza,ubaldomacu,mention,1
nissipaluzza,ubaldomacu,reply,1
nkcfmoto400,avillagran502,mention,1
nkcfmoto400,drewzecena,mention,1
nkcfmoto400,drewzecena,reply,1
nkcfmoto400,frankguerragt,mention,1
nkcfmoto400,frankguerragt,reply,1
nkcfmoto400,raulbarreragt,mention,1
nobody_vg,__vadertg,mention,1
nobody_vg,barevalodeleon,mention,1
nobody_vg,congresoguate,mention,1
nobody_vg,oco_motora,mention,1
nobody_vg,oco_motora,reply,1
nobody_vg,usaidguate,mention,1
nocomo20,barevalodeleon,mention,1
nocomo20,waltehermosilla,quote,1
noe_sanchezzsn,barevalodeleon,mention,1
noe_sanchezzsn,guatemalagob,mention,1
noe_sanchezzsn,guatemalagob,reply,1
noetineco,_spguatemala,mention,1
noetineco,bvoluntariosgt,quote,1
noetineco,c_smaldonado,mention,1
noetineco,c_smaldonado,reply,1
noetineco,diariodeca,mention,1
noetineco,dtransitopnc,mention,1
noetineco,el_pais,mention,1
noetineco,fjimenezmingob,mention,1
noetineco,fjimenezmingob,reply,1
noetineco,magaguatemala,mention,1
noetineco,mingobguate,mention,1
noetineco,moccachokolata,mention,1
noetineco,moccachokolata,reply,1
noetineco,olsenpsico,mention,1
noetineco,olsenpsico,reply,1
noetineco,pncdeguatemala,mention,1
noficciongt,bbarreto_v,mention,1
noficciongt,jovannagarcon,mention,1
noizquierda3,c_smaldonado,mention,1
noizquierda3,c_smaldonado,reply,1
noizquierda3,centrosdeport,mention,1
noizquierda3,centrosdeport,reply,1
noizquierda3,el_pais,mention,1
noizquierda3,guatemalagob,mention,1
noizquierda3,ubaldomacu,mention,1
noizquierda3,ubaldomacu,reply,1
nombredeguerra1,guatemalagob,mention,1
nombredeguerra1,olsenpsico,mention,1
nombredeguerra1,olsenpsico,reply,1
nombredeguerra1,ubaldomacu,mention,1
nombredeguerra1,ubaldomacu,reply,1
nomechinguengt,barevalodeleon,mention,1
nomechinguengt,elquenews,mention,1
nomechinguengt,elquenews,reply,1
nomechinguengt,fjimenezmingob,mention,1
nonidindadelia,barevalodeleon,mention,1
nonidindadelia,mpguatemala,mention,1
nonidindadelia,santipalomov,mention,1
nonidindadelia,ubaldomacu,mention,1
nonidindadelia,ubaldomacu,reply,1
norcasmon,barevalodeleon,mention,1
norcasmon,ivanduque,mention,1
norcasmon,ivanduque,reply,1
noreias,_spguatemala,mention,1
noreias,agn_noticias,mention,1
noreias,diariodeca,mention,1
noreias,drewzecena,mention,1
noreias,drewzecena,reply,1
noreias,fjimenezmingob,mention,1
noreias,fjimenezmingob,reply,1
noreias,pncdeguatemala,mention,1
noreias,radio_tgw,mention,1
noreias,ubaldomacu,mention,1
noreias,ubaldomacu,reply,1
norma00707408,_spguatemala,mention,1
norma00707408,diariodeca,mention,1
norma00707408,dtransitopnc,mention,1
norma00707408,fjimenezmingob,mention,1
norma00707408,fjimenezmingob,reply,1
norma00707408,guatemalagob,mention,1
norma00707408,mingobguate,mention,1
norma00707408,mpguatemala,mention,1
norma00707408,pncdeguatemala,mention,1
norma00707408,santipalomov,mention,1
norma00707408,ubaldomacu,mention,1
norma00707408,ubaldomacu,reply,1
norv_cast46,barevalodeleon,mention,1
norv_cast46,guatemalagob,mention,1
noryb3722,guatemalagob,mention,1
noryb3722,guatemalagob,reply,1
noryb3722,olsenpsico,mention,1
noryb3722,olsenpsico,reply,1
nosmienten_,barevalodeleon,mention,1
nosmienten_,guatemalagob,mention,1
nosmienten_,guatemalagob,reply,1
nosoynetcenter,elquenews,mention,1
nosoynetcenter,elquenews,reply,1
nosoynetcenter,ubaldomacu,mention,1
nosoynetcenter,ubaldomacu,reply,1
noti7guatemala,barevalodeleon,mention,1
noticiasvr_gt,congresoguate,mention,1
noticiasvr_gt,evelynmorataya,mention,1
noticiasvr_gt,karinapazgt,mention,1
noticiasvr_gt,mpguatemala,mention,1
novalibre,ivanduque,reply,1
novaspiro22,barevalodeleon,mention,1
novaspiro22,guatemalagob,mention,1
novaspiro22,guatemalagob,reply,1
novaspiro22,magaguatemala,mention,1
novaspiro22,maynorestradagt,mention,1
nrl_rodas,barevalodeleon,mention,1
nrl_rodas,guate_opina,mention,1
nrl_rodas,guate_opina,reply,1
nthinglsethnme,chapinmundo,mention,1
nthinglsethnme,chapinmundo,reply,1
nthinglsethnme,elquenews,reply,1
nthinglsethnme,rmendezruiz,mention,1
nydiafer,barevalodeleon,mention,1
nydiafer,guatemalagob,mention,1
nydiafer,guatemalagob,reply,1
nydiafer,magaguatemala,mention,1
nydiafer,maynorestradagt,mention,1
o_leaker,barevalodeleon,mention,1
o_leaker,elquenews,mention,1
o_leaker,elquenews,reply,1
o_leaker,fjimenezmingob,mention,1
obautista25,barevalodeleon,mention,1
obautista25,noti7guatemala,mention,1
obautista25,noti7guatemala,reply,1
ochaclanc,alvarocolomc,mention,1
ochaclanc,barevalodeleon,mention,1
ochaclanc,rafa_mal0072,mention,1
ochaclanc,rafa_mal0072,reply,1
ockrassa,barevalodeleon,mention,1
ockrassa,pedgar05,mention,1
ockrassa,pedgar05,reply,1
oco_motora,__vadertg,reply,1
oco_motora,chrizzao,mention,1
oco_motora,chrizzao,reply,1
oco_motora,colochitaaaaaa,mention,1
oco_motora,colochitaaaaaa,reply,1
oco_motora,lachoalfaro,mention,1
oco_motora,lachoalfaro,reply,1
oco_motora,mpguatemala,quote,1
oco_motora,rivasbors,mention,1
oco_motora,rivasbors,reply,1
oco_motora,yefryag,mention,1
oco_motora,yefryag,reply,1
odiaz1658,__vadertg,mention,1
odiaz1658,lucreciapeinado,mention,1
odiaz1658,mingobguate,mention,1
odiaz1658,nenucosm81863,mention,1
odiaz1658,nenucosm81863,reply,1
odiaz1658,santipalomov,mention,1
odiaz1658,wjmartinv,mention,1
odiaz1658,wjmartinv,reply,1
odiliacatalan,rcocinera,mention,1
odiliacatalan,rcocinera,reply,1
odiliacatalan,ubaldomacu,reply,1
oemc311,barevalodeleon,reply,1
oemc311,mpguatemala,mention,1
oemc311,santipalomov,mention,1
oemc311,ubaldomacu,mention,1
oemc311,ubaldomacu,reply,1
oise1970,barevalodeleon,mention,1
oise1970,barevalodeleon,reply,1
olgadiaz70157,__vadertg,mention,1
olgadiaz70157,__vadertg,reply,1
olgadiaz70157,barevalodeleon,reply,1
olgadiaz70157,congresoguate,mention,1
olgadiaz70157,jadieguez84,mention,1
olgadiaz70157,jadieguez84,reply,1
olgadiaz70157,usaidguate,mention,1
olgadiaz70157,vicgarciadice,mention,1
olgadiaz70157,vicgarciadice,reply,1
olsenpsico,barevalodeleon,mention,1
olvannysan79318,barevalodeleon,mention,1
olvannysan79318,ivanduque,mention,1
olvannysan79318,ivanduque,reply,1
omac_0089,barevalodeleon,mention,1
omac_0089,barevalodeleon,reply,1
omar90delta,_spguatemala,mention,1
omar90delta,agn_noticias,mention,1
omar90delta,barevalodeleon,mention,1
omar90delta,diariodeca,mention,1
omar90delta,dtransitopnc,mention,1
omar90delta,fjimenezmingob,mention,1
omar90delta,fjimenezmingob,reply,1
omar90delta,guatemalagob,mention,1
omar90delta,mingobguate,mention,1
omar90delta,pncdeguatemala,mention,1
omar90delta,radio_tgw,mention,1
omaricelaa,fabiolasinger,mention,1
omaricelaa,factor4_gt,mention,1
omaricelaa,factor4_gt,reply,1
omaricelaa,julius1818,mention,1
omaricelaa,julius1818,reply,1
omaricelaa,nenucosm81863,reply,1
omarmartinezs1,barevalodeleon,mention,1
omarmartinezs1,olsenpsico,mention,1
omarmartinezs1,olsenpsico,reply,1
omarmor15810135,asodeguaong,mention,1
omarmor15810135,asodeguaong,reply,1
omarmor15810135,barevalodeleon,mention,1
omarmor15810135,gersongudielcas,mention,1
omarmoraleslopz,allanerodriguez,mention,1
omarmoraleslopz,bancadasemilla,mention,1
omarmoraleslopz,congresoguate,mention,1
omarmoraleslopz,davidishosi,mention,1
omarmoraleslopz,karinherreravp,mention,1
omarmoraleslopz,samuel_pz,mention,1
omarmoraleslopz,wjmartinv,mention,1
omarmoraleslopz,wjmartinv,reply,1
omarshariff2021,barevalodeleon,mention,1
omarshariff2021,barevalodeleon,reply,1
omarshariff2021,olsenpsico,quote,1
oncebk,barevalodeleon,mention,1
oncebk,rafaelcarrerra,mention,1
oncebk,rafaelcarrerra,reply,1
oneblakred,barevalodeleon,mention,1
oneblakred,guatemalagob,mention,1
oneblakred,ubaldomacu,mention,1
oneblakred,ubaldomacu,reply,1
onfiregt121,barevalodeleon,mention,1
onfiregt121,barevalodeleon,reply,1
onfirevalhalla,barevalodeleon,mention,1
onfirevalhalla,barevalodeleon,reply,1
onlyenmiguate,avillagran502,mention,1
onlyenmiguate,merce_moon,mention,1
onlyenmiguate,raulbarreragt,mention,1
op_ocultomejor,gersongudielcas,mention,1
op_ocultomejor,gersongudielcas,reply,1
op_ocultomejor,prensacomunitar,mention,1
op_ocultomejor,prensacomunitar,reply,1
op_ocultomejor,santipalomov,mention,1
op_ocultomejor,ubaldomacu,mention,1
op_ocultomejor,ubaldomacu,reply,1
opinionjmc,barevalodeleon,mention,1
opinionjmc,ivanduque,mention,1
opinionjmc,ivanduque,reply,1
oraliabarrios7,barevalodeleon,mention,1
oraliabarrios7,felixsinexcusas,mention,1
oraliabarrios7,guatemalagob,mention,1
oraliabarrios7,rafaelae1967,mention,1
oraliabarrios7,rafaelae1967,reply,1
orion_rene,barevalodeleon,mention,1
orion_rene,felixsinexcusas,mention,1
orion_rene,guatemalagob,mention,1
orion_rene,rafaelae1967,mention,1
orion_rene,rafaelae1967,reply,1
orlandmejia1,agn_noticias,mention,1
orlandmejia1,aleexxcarrera,mention,1
orlandmejia1,aleexxcarrera,reply,1
orlandmejia1,concepcinagui15,mention,1
orlandmejia1,concepcinagui15,reply,1
orlandmejia1,diariodeca,mention,1
orlandmejia1,fjimenezmingob,mention,1
orlandmejia1,gersongudielcas,mention,1
orlandmejia1,guatemalagob,mention,1
orlandmejia1,mingobguate,mention,1
orlandmejia1,pncdeguatemala,mention,1
orlandmejia1,radio_tgw,mention,1
orottmann59372,arronchopa,mention,1
orottmann59372,barevalodeleon,mention,1
orottmann59372,benitoc67601310,mention,1
orottmann59372,benitoc67601310,reply,1
orozco15emilio,barevalodeleon,mention,1
orozco15emilio,vichoguate,mention,1
orozco15emilio,vichoguate,reply,1
orozco_hug20681,barevalodeleon,mention,1
orozco_hug20681,barevalodeleon,reply,1
ortizthelm90248,barevalodeleon,mention,1
ortizthelm90248,elquenews,mention,1
ortizthelm90248,elquenews,reply,1
osantizo58,barevalodeleon,mention,1
osantizo58,wuatemalteco,mention,1
osantizo58,wuatemalteco,reply,1
oscar2775763497,fabiolasinger,mention,1
oscar2775763497,julius1818,mention,1
oscar2775763497,julius1818,reply,1
oscar2775763497,nenucosm81863,reply,1
oscarcordon,barevalodeleon,mention,1
oscarcordon,guatemalagob,mention,1
oscarcordon,guatemalagob,reply,1
oscarcordon,magaguatemala,mention,1
oscarcordon,maynorestradagt,mention,1
oscarde13742758,barevalodeleon,mention,1
oscarde13742758,barevalodeleon,reply,1
oscardnb_,barevalodeleon,mention,1
oscardnb_,ivanduque,mention,1
oscardnb_,ivanduque,reply,1
oscarito_rl,barevalodeleon,mention,1
oscarito_rl,mpguatemala,mention,1
oscarito_rl,santipalomov,mention,1
oscarito_rl,ubaldomacu,mention,1
oscarito_rl,ubaldomacu,reply,1
oscarme75823402,barevalodeleon,mention,1
oscarme75823402,emisorasunidas,mention,1
oscarme75823402,emisorasunidas,reply,1
oscarrosenz,armandoleongt,mention,1
oscarrosenz,barevalodeleon,mention,1
oscarrosenz,renapgt,mention,1
oscarrosenz,ubaldomacu,quote,1
oscarrpaniagua,avillagran502,mention,1
oscarrpaniagua,bancadasemilla,mention,1
oscarrpaniagua,barevalodeleon,mention,1
oscarrpaniagua,elquenews,mention,1
oscarrpaniagua,elquenews,reply,1
oscarvi14778594,barevalodeleon,mention,1
oscarvi14778594,ubaldomacu,mention,1
oscarvi14778594,ubaldomacu,reply,1
oscas1405,barevalodeleon,mention,1
oscas1405,barevalodeleon,reply,1
ositapanda9,_spguatemala,mention,1
ositapanda9,diariodeca,mention,1
ositapanda9,dtransitopnc,mention,1
ositapanda9,evelynmorataya,mention,1
ositapanda9,fjimenezmingob,mention,1
ositapanda9,fjimenezmingob,reply,1
ositapanda9,guatemalagob,mention,1
ositapanda9,joaquin_barnoya,mention,1
ositapanda9,josechic86,mention,1
ositapanda9,mingobguate,mention,1
ositapanda9,pncdeguatemala,mention,1
ositapanda9,rquinonezl,mention,1
ositapanda9,rquinonezl,reply,1
othmancgrstones,soy_502,mention,1
othmancgrstones,soy_502,reply,1
otocapo,barevalodeleon,mention,1
otocapo,civ_guatemala,mention,1
otocapo,dgtguate,mention,1
otocapo,estaciondoblea,mention,1
otocapo,estaciondoblea,reply,1
otocapo,impactonoticigt,mention,1
otonieldeleon02,barevalodeleon,mention,1
otonieldeleon02,barevalodeleon,reply,1
otto65815arana,barevalodeleon,mention,1
otto65815arana,isapaiz_,mention,1
otto65815arana,isapaiz_,reply,1
otto65815arana,karinherreravp,mention,1
ottocruz255856,barevalodeleon,mention,1
ottocruz255856,gilbertog2001,mention,1
ottocruz255856,gilbertog2001,reply,1
ottocruz255856,olsenpsico,mention,1
ottogarciarive1,avillagran502,mention,1
ottogarciarive1,bancadasemilla,mention,1
ottogarciarive1,barevalodeleon,mention,1
ottogarciarive1,elquenews,mention,1
ottogarciarive1,elquenews,reply,1
ottohramirez1,barevalodeleon,mention,1
ottohramirez1,c_smaldonado,mention,1
ottohramirez1,c_smaldonado,reply,1
ottohramirez1,el_pais,mention,1
ottoottomar,barevalodeleon,mention,1
ottoottomar,barevalodeleon,reply,1
ottoottomar,bbcmundo,mention,1
ottoottomar,cnnee,mention,1
ottoottomar,emisorasunidas,mention,1
ottoottomar,frattigiovanni,mention,1
ottoottomar,noti7guatemala,mention,1
ottoottomar,radiopuntogt,mention,1
ottoottomar,sonora969,mention,1
ottoottomar,tn23noticias,mention,1
ourworldindata,_hannahritchie,mention,1
oxlabal,barevalodeleon,mention,1
oxlabal,danteforesi,quote,1
oxlabal,minexgt,mention,1
ozaeta1331,barevalodeleon,mention,1
ozaeta1331,barevalodeleon,reply,1
pablillo_ortiz,barevalodeleon,mention,1
pablillo_ortiz,barevalodeleon,reply,1
pablitolemus_dv,barevalodeleon,mention,1
pablitolemus_dv,drgiammattei,mention,1
pablitolemus_dv,jimmymoralesgt,mention,1
pablitolemus_dv,ottoperezmolina,mention,1
pablitolemus_dv,uclcgt,mention,1
pablitolemus_dv,vicentecarrera_,mention,1
pablitolemus_dv,vicentecarrera_,reply,1
pablitomrls,barevalodeleon,mention,1
pablitomrls,guatemalagob,mention,1
pablitomrls,guatemalagob,reply,1
pablitomrls,magaguatemala,mention,1
pablitomrls,maynorestradagt,mention,1
pablocasx1,nayibbukele,mention,1
pabloelopgt,barevalodeleon,reply,1
pabloelopgt,santipalomov,mention,1
pabloelopgt,ubaldomacu,mention,1
pabloelopgt,ubaldomacu,reply,1
pabloemili12345,barevalodeleon,mention,1
pabloemili12345,ivanduque,mention,1
pabloemili12345,ivanduque,reply,1
pablolat,barevalodeleon,mention,1
pablolat,mingobguate,mention,1
pablolat,nenucosm81863,mention,1
pablolat,omaricelaa,mention,1
pablolat,omaricelaa,reply,1
pabloov42732251,barevalodeleon,mention,1
pabloov42732251,barevalodeleon,reply,1
pablopepablo,gerardoocana,mention,1
pablopepablo,gerardoocana,reply,1
pablopilona,barevalodeleon,mention,1
pablopilona,pedgar05,quote,1
pablvito,barevalodeleon,mention,1
pablvito,benitoc67601310,mention,1
pablvito,benitoc67601310,reply,1
pachanga0gt,canalantigua,quote,1
pachanga0gt,rmendezruiz,quote,1
pachanga0gt,xelanewsgt,quote,1
pacojnavarrom,barevalodeleon,mention,1
pacojnavarrom,david_qva,quote,1
pacojnavarrom,gabrielboric,mention,1
pacojnavarrom,lulaoficial,mention,1
pacojnavarrom,petrogustavo,mention,1
paes_092,barevalodeleon,mention,1
paes_092,mpguatemala,mention,1
paes_092,santipalomov,mention,1
paes_092,ubaldomacu,mention,1
paes_092,ubaldomacu,reply,1
paezsamuel4,barevalodeleon,mention,1
paezsamuel4,barevalodeleon,reply,1
paiche2024,barevalodeleon,mention,1
paiche2024,barevalodeleon,reply,1
pajafumo,emisorasunidas,mention,1
pajafumo,emisorasunidas,reply,1
pajafumo,olsenpsico,mention,1
pajafumo,olsenpsico,reply,1
pajarit92336502,gersongudielcas,mention,1
pajarit92336502,gersongudielcas,reply,1
pajarit92336502,mendiamariela,mention,1
pajarit92336502,mendiamariela,reply,1
pajarraco47,abuelodesiete,mention,1
pajarraco47,abuelodesiete,reply,1
pajarraco47,deawashingtondc,mention,1
pajarraco47,marvindelcid,mention,1
pajarraco47,salquevedo,mention,1
pajarraco47,salquevedo,reply,1
pajarraco47,sonny_figueroa,mention,1
pajarraco47,voxpopuliguate,mention,1
palenci4ricard0,_spguatemala,mention,1
palenci4ricard0,barevalodeleon,mention,1
palenci4ricard0,diariodeca,mention,1
palenci4ricard0,dtransitopnc,mention,1
palenci4ricard0,fjimenezmingob,mention,1
palenci4ricard0,fjimenezmingob,reply,1
palenci4ricard0,guatemalagob,mention,1
palenci4ricard0,mingobguate,mention,1
palenci4ricard0,pncdeguatemala,mention,1
palomilla_81,barevalodeleon,mention,1
palomilla_81,guatemalagob,mention,1
palomilla_81,guatemalagob,reply,1
panagil,barevalodeleon,mention,1
panagil,barevalodeleon,reply,1
panchogal,barevalodeleon,mention,1
panchogal,barevalodeleon,reply,1
papaabumario,2bereniceee,mention,1
papaabumario,2bereniceee,reply,1
papaabumario,cmendeza,mention,1
papaabumario,drgiammattei,mention,1
papaabumario,el_periodico,mention,1
papaabumario,jczamora,mention,1
papaabumario,jczamora,reply,1
papaabumario,jimmymoralesgt,mention,1
papaabumario,jlfont001,mention,1
papaabumario,lahoragt,mention,1
papaabumario,linusvallejo,mention,1
papaabumario,marielosmonzon,mention,1
papaabumario,mingobguate,mention,1
papaabumario,mmendoza_gt,mention,1
papaabumario,mnemosinegt,mention,1
papaabumario,mnemosinegt,reply,1
papaabumario,ojguatemala,mention,1
papaabumario,orientesoy,mention,1
papaabumario,ottoperezmolina,mention,1
papaabumario,pacogoldman,mention,1
papaabumario,plazapublicagt,mention,1
papaabumario,prensacomunitar,mention,1
papaabumario,rojitarodas,mention,1
papaabumario,sharongt8,mention,1
papaabumario,sharongt8,reply,1
papaabumario,uclcgt,mention,1
papaabumario,vicentecarrera_,mention,1
